Task Index,State,Timestamp
0,1,25594553
0,0,25594559
2,1,25597361
2,0,25597369
1,1,25597413
1,0,25597422
0,1,25597548
0,0,25597554
0,1,25620569
0,0,25620576
0,1,25643553
0,0,25643559
0,1,25666553
0,0,25666559
0,1,25689553
0,0,25689559
2,1,25692359
2,0,25692366
1,1,25692411
1,0,25692418
0,1,25692548
0,0,25692554
0,1,25715556
0,0,25715561
0,1,25738553
0,0,25738559
0,1,25761554
0,0,25761560
0,1,25784553
0,0,25784559
2,1,25787362
2,0,25787369
1,1,25787413
1,0,25787422
0,1,25792496
0,0,25792502
0,1,25815556
0,0,25815561
0,1,25838553
0,0,25838559
0,1,25861554
0,0,25861560
2,1,25882361
2,0,25882368
1,1,25882502
1,0,25882509
0,1,25882541
0,0,25882547
0,1,25905556
0,0,25905561
0,1,25928553
0,0,25928559
0,1,25951553
0,0,25951559
0,1,25974553
0,0,25974559
2,1,25977361
2,0,25977368
1,1,25977412
1,0,25977421
0,1,25977548
0,0,25977554
0,1,26000556
0,0,26000561
0,1,26023553
0,0,26023559
0,1,26046553
0,0,26046559
0,1,26069554
0,0,26069560
2,1,26072362
2,0,26072369
1,1,26072421
1,0,26072428
0,1,26072540
0,0,26072546
0,1,26095556
0,0,26095561
0,1,26118553
0,0,26118559
0,1,26141553
0,0,26141559
0,1,26164554
0,0,26164560
2,1,26167360
2,0,26167367
1,1,26167425
1,0,26167433
0,1,26172496
0,0,26172502
0,1,26195556
0,0,26195561
0,1,26218553
0,0,26218559
0,1,26241553
0,0,26241559
2,1,26262361
2,0,26262369
1,1,26262502
1,0,26262511
0,1,26262542
0,0,26262548
0,1,26285555
0,0,26285560
0,1,26308553
0,0,26308559
0,1,26331562
0,0,26331568
0,1,26354621
0,0,26354628
2,1,26357361
2,0,26357371
1,1,26357405
1,0,26357412
0,1,26357627
0,0,26357633
0,1,26380556
0,0,26380561
0,1,26403553
0,0,26403559
0,1,26426553
0,0,26426559
0,1,26449553
0,0,26449559
2,1,26452362
2,0,26452370
1,1,26452414
1,0,26452422
0,1,26553368
0,0,26553375
0,1,26576556
0,0,26576561
0,1,26599553
0,0,26599559
0,1,26622553
0,0,26622559
2,1,26642362
2,0,26642371
1,1,26642502
1,0,26642508
0,1,26642540
0,0,26642546
0,1,26665554
0,0,26665560
0,1,26688553
0,0,26688559
0,1,26711553
0,0,26711559
0,1,26734553
0,0,26734559
1,1,26737417
1,0,26737424
0,1,26737560
0,0,26737566
2,1,26737913
2,0,26737925
0,1,26760569
0,0,26760575
0,1,26783553
0,0,26783559
0,1,26806553
0,0,26806559
0,1,26829553
0,0,26829559
2,1,26832363
2,0,26832370
1,1,26832408
1,0,26832415
0,1,26832546
0,0,26832552
0,1,26855554
0,0,26855560
0,1,26878553
0,0,26878559
0,1,26901553
0,0,26901559
0,1,26924553
0,0,26924559
2,1,26927362
2,0,26927371
1,1,26927411
1,0,26927418
0,1,26932496
0,0,26932502
0,1,26955571
0,0,26955577
0,1,26978553
0,0,26978559
0,1,27001553
0,0,27001559
2,1,27022362
2,0,27022371
1,1,27022504
1,0,27022511
0,1,27022542
0,0,27022548
0,1,27045554
0,0,27045560
0,1,27068554
0,0,27068560
0,1,27091553
0,0,27091559
0,1,27114560
0,0,27114566
2,1,27117362
2,0,27117371
1,1,27117423
1,0,27117430
0,1,27117563
0,0,27117569
0,1,27140556
0,0,27140561
0,1,27163554
0,0,27163560
0,1,27186553
0,0,27186559
0,1,27209553
0,0,27209559
2,1,27212361
2,0,27212368
1,1,27212409
1,0,27212416
0,1,27212547
0,0,27212553
0,1,27235556
0,0,27235561
0,1,27258559
0,0,27258565
0,1,27281554
0,0,27281560
0,1,27304553
0,0,27304559
2,1,27307361
2,0,27307368
1,1,27307409
1,0,27307416
0,1,27312496
0,0,27312502
0,1,27335556
0,0,27335561
0,1,27358554
0,0,27358560
0,1,27381553
0,0,27381559
2,1,27402361
2,0,27402368
1,1,27402505
1,0,27402512
0,1,27402543
0,0,27402549
0,1,27425556
0,0,27425561
0,1,27448553
0,0,27448559
0,1,27471554
0,0,27471560
0,1,27494553
0,0,27494559
2,1,27497361
2,0,27497368
1,1,27497409
1,0,27497416
0,1,27497550
0,0,27497555
0,1,27520556
0,0,27520561
0,1,27543553
0,0,27543559
0,1,27566554
0,0,27566560
0,1,27589553
0,0,27589559
2,1,27592362
2,0,27592369
1,1,27592413
1,0,27592420
0,1,27592551
0,0,27592557
0,1,27615556
0,0,27615561
0,1,27638553
0,0,27638559
0,1,27661554
0,0,27661560
0,1,27684553
0,0,27684559
2,1,27687361
2,0,27687368
1,1,27687413
1,0,27687422
0,1,27692496
0,0,27692502
0,1,27715556
0,0,27715561
0,1,27738553
0,0,27738559
0,1,27761570
0,0,27761576
2,1,27782362
2,0,27782371
1,1,27782501
1,0,27782508
0,1,27782540
0,0,27782546
0,1,27805556
0,0,27805561
0,1,27828553
0,0,27828559
0,1,27851553
0,0,27851559
0,1,27874559
0,0,27874565
2,1,27877364
2,0,27877374
1,1,27877389
1,0,27877396
0,1,27877606
0,0,27877612
0,1,27900556
0,0,27900561
0,1,27923553
0,0,27923559
0,1,27946553
0,0,27946559
0,1,27969553
0,0,27969559
2,1,27972363
2,0,27972372
1,1,27972406
1,0,27972415
0,1,27972619
0,0,27972625
0,1,27995556
0,0,27995561
0,1,28018553
0,0,28018559
0,1,28041553
0,0,28041559
0,1,28064553
0,0,28064559
2,1,28067361
2,0,28067369
1,1,28067416
1,0,28067423
0,1,28072499
0,0,28072505
0,1,28095556
0,0,28095561
0,1,28118553
0,0,28118559
0,1,28141553
0,0,28141559
2,1,28162361
2,0,28162369
1,1,28162505
1,0,28162513
0,1,28162545
0,0,28162551
0,1,28185554
0,0,28185560
0,1,28208553
0,0,28208559
0,1,28231553
0,0,28231559
0,1,28254563
0,0,28254569
2,1,28257361
2,0,28257368
1,1,28257432
1,0,28257439
0,1,28257567
0,0,28257573
0,1,28280556
0,0,28280561
0,1,28303553
0,0,28303559
0,1,28326553
0,0,28326559
0,1,28349553
0,0,28349559
2,1,28352362
2,0,28352369
1,1,28352411
1,0,28352418
0,1,28453255
0,0,28453261
0,1,28475556
0,0,28475562
0,1,28498553
0,0,28498559
0,1,28521553
0,0,28521559
2,1,28542362
2,0,28542371
1,1,28542502
1,0,28542509
0,1,28542540
0,0,28542546
0,1,28565556
0,0,28565561
0,1,28588576
0,0,28588583
0,1,28611553
0,0,28611559
0,1,28634553
0,0,28634559
2,1,28637361
2,0,28637370
1,1,28637413
1,0,28637422
0,1,28637541
0,0,28637547
0,1,28660568
0,0,28660574
0,1,28683553
0,0,28683559
0,1,28706553
0,0,28706559
0,1,28729553
0,0,28729559
2,1,28732363
2,0,28732370
1,1,28732410
1,0,28732417
0,1,28732551
0,0,28732557
0,1,28755568
0,0,28755581
0,1,28778553
0,0,28778559
0,1,28801553
0,0,28801559
0,1,28824553
0,0,28824559
2,1,28827362
2,0,28827369
1,1,28827411
1,0,28827418
0,1,28832496
0,0,28832502
0,1,28855557
0,0,28855563
0,1,28878553
0,0,28878559
0,1,28901553
0,0,28901559
2,1,28922361
2,0,28922368
1,1,28922505
1,0,28922512
0,1,28922544
0,0,28922549
0,1,28945556
0,0,28945561
0,1,28968553
0,0,28968559
0,1,28991553
0,0,28991559
0,1,29014553
0,0,29014559
2,1,29017361
2,0,29017368
1,1,29017411
1,0,29017420
0,1,29017546
0,0,29017552
0,1,29040556
0,0,29040561
0,1,29063553
0,0,29063559
0,1,29086553
0,0,29086559
0,1,29109553
0,0,29109559
2,1,29112363
2,0,29112371
1,1,29112413
1,0,29112422
0,1,29112553
0,0,29112559
0,1,29135556
0,0,29135561
0,1,29158553
0,0,29158559
0,1,29181553
0,0,29181559
0,1,29204553
0,0,29204559
2,1,29207362
2,0,29207371
1,1,29207411
1,0,29207418
0,1,29212496
0,0,29212502
0,1,29235556
0,0,29235561
0,1,29258554
0,0,29258560
0,1,29281553
0,0,29281559
2,1,29302362
2,0,29302369
1,1,29302501
1,0,29302509
0,1,29302540
0,0,29302546
0,1,29325556
0,0,29325561
0,1,29348553
0,0,29348559
0,1,29371553
0,0,29371559
0,1,29394553
0,0,29394559
2,1,29397360
2,0,29397367
1,1,29397407
1,0,29397415
0,1,29397543
0,0,29397548
0,1,29420556
0,0,29420561
0,1,29443553
0,0,29443559
0,1,29466553
0,0,29466559
0,1,29489553
0,0,29489559
2,1,29492361
2,0,29492369
1,1,29492411
1,0,29492420
0,1,29492546
0,0,29492552
0,1,29515556
0,0,29515561
0,1,29538553
0,0,29538559
0,1,29561554
0,0,29561560
